date,C01_BibioArenaMestas_trafico,C02_CentroPlaya_trafico,C03_CentroLlano_trafico,C04_LaviadaPoligono_trafico,C05_CotoViesques_trafico,C06_LlanoPumarin_trafico,C07_LlanoMontevil_trafico,C08_NuevoGijonBrana_trafico,C09_LaCalzada_trafico,C10_ContruecesGijonSurRoces_trafico,C11_NatahoyoMoredaTremañes_trafico,C12_Ceares_trafico
2023-11-05,1928.0,2082.0,1913.0,2272.0,1356.0,1097.0,1702.0,1413.0,1534.0,1195.0,1301.0,3007.0
2023-11-22,2399.0,2969.5,2892.0,3562.5,2884.0,1872.0,2986.0,2738.0,2867.0,2308.0,3177.5,5469.5
2022-08-15,2819.0,2994.5,2277.0,2773.0,1615.0,1293.5,2099.0,1780.5,2003.0,1633.0,1564.5,3640.0
2021-07-11,2494.0,2664.0,1868.0,2716.0,1602.0,1102.5,1509.0,1491.0,2011.0,1293.0,1421.0,3271.0
2022-03-23,4120.5,3229.0,3201.0,3888.0,3038.0,2052.5,2765.0,2997.5,3088.0,2286.0,2657.5,5676.5
2019-12-13,5095.0,4938.5,4594.0,9564.0,4242.0,2721.0,2851.5,3430.5,3221.0,2865.5,3448.5,7064.0
2020-03-12,4356.0,4299.5,3505.0,6247.5,3712.0,2286.0,2558.5,3386.0,2963.0,2507.5,3015.0,6229.0
2021-05-11,3887.0,3480.0,2912.0,3975.0,3534.0,2141.5,2986.0,2998.0,3115.0,2483.5,2826.0,5958.5
2022-05-17,4060.0,3415.0,3342.0,3961.5,3312.0,2081.5,3303.5,2872.0,3101.0,2263.0,2994.0,5511.0
2020-04-08,1147.0,991.5,851.0,1556.5,1075.0,585.5,836.0,842.5,813.5,813.5,921.5,1543.0
2022-03-06,1967.5,2120.0,2043.0,2497.0,1400.0,1107.0,1539.0,1405.0,1716.0,1257.0,1275.5,3174.5
2023-11-17,3182.0,3666.0,3227.0,3942.0,3163.0,2262.5,3494.0,3188.5,3355.5,2516.0,3242.0,6020.0
2020-09-24,3855.0,3472.0,2903.0,4362.0,3472.0,2205.5,2278.0,2971.5,2760.0,2363.5,2788.5,5844.0
2019-01-23,4352.0,4669.0,3238.0,5049.5,4090.0,2256.5,2675.5,3384.5,2877.0,2640.5,2953.0,6181.0
2022-03-08,3888.5,3049.5,3058.0,4027.0,3342.0,2013.0,2453.0,2915.0,3196.0,2325.0,2833.0,5868.0
2020-01-10,4669.0,4481.0,3959.0,8934.0,4112.0,2495.5,2751.5,3442.0,2989.0,3069.5,3264.0,6751.0
2023-02-20,3040.0,2970.0,2772.0,3775.0,2692.0,1907.5,3004.0,2600.0,2619.0,1901.0,2603.0,5188.0
2020-06-06,2154.5,2475.0,1768.0,2734.5,1900.0,1325.5,1622.5,1811.5,1906.0,1589.0,1533.5,3346.0
2020-12-18,3324.0,3295.0,2477.0,3829.0,3137.0,1670.5,2374.0,2862.0,2900.747769010551,2569.0,2683.0,5440.0
2023-06-13,3783.0,3380.5,3412.0,3863.5,3028.0,2191.5,3134.0,2773.5,3068.5,2397.0,2899.5,6037.0
2021-08-06,3651.0,3913.5,3149.0,4533.0,2587.0,2139.0,2495.0,2814.0,3306.0,2494.5,2616.5,5994.5
2021-09-29,3997.5,3216.5,3126.0,4252.0,3521.0,2247.0,2506.0,3107.5,3510.0,2536.5,2722.5,5811.0
2019-09-15,3379.0,3604.0,2633.0,3385.5,2231.0,1323.0,1535.5,1788.0,1771.0,1594.5,1504.5,3815.0
2022-01-13,3737.0,3277.5,3001.0,3798.0,3060.0,2102.0,2485.0,2735.0,2931.0,2334.5,2669.0,5490.5
2023-04-30,2974.0,3029.5,2416.0,2757.5,1123.0,1073.5,1690.0,1778.0,1572.0,1066.0,1531.0,3723.0
2022-11-22,3939.0,3164.0,3227.0,4141.5,3089.0,2178.0,3157.0,2858.5,2738.0,2328.0,3327.5,5721.0
2019-03-12,4754.0,4644.0,3196.0,5633.0,3980.0,2249.5,2572.5,3473.0,3027.0,2646.5,3092.5,6296.0
2021-10-26,4407.0,3389.5,2904.0,4249.0,3491.0,2213.0,2577.0,3212.0,3441.0,2388.5,2819.0,5969.5
2022-08-05,3196.0,3777.0,3238.0,3955.5,2555.0,2038.0,2888.0,2408.0,2728.0,2253.5,2926.5,5260.0
2021-12-26,1895.5,2189.5,1812.0,2497.0,1501.0,1130.5,1466.0,1517.0,1680.0,1513.0,1133.0,3000.0
2021-10-11,3236.0,3450.0,3041.0,4125.0,2702.0,1927.5,2370.0,2641.0,2240.0,2432.5,1833.0,5052.0
2022-11-10,4478.0,3386.0,3471.0,4245.0,3168.0,2152.5,3370.0,2989.5,2724.0,2320.0,3292.5,5786.0
2023-04-08,2887.0,3192.0,2704.0,3311.0,1673.0,1290.0,2254.0,1826.0,1854.0,1455.0,1656.5,3502.0
2021-05-03,4054.0,3773.0,2832.0,4028.0,3689.0,2059.5,2770.0,2979.0,3016.0,2467.0,2907.0,5761.0
2023-07-01,2653.0,3197.5,2798.0,3158.0,1851.0,1316.0,2356.0,1949.0,2288.5,1562.0,1542.5,4291.0
2021-04-28,3641.5,2984.0,2669.0,3824.0,3204.0,2156.0,2967.0,2971.0,2978.0,2460.5,2917.0,5908.5
2023-07-14,3688.0,3731.0,3976.0,4967.0,2666.0,1969.5,2754.0,3078.0,3129.0,1814.0,3216.5,5959.0
2022-09-09,3247.0,3464.5,3134.0,4041.0,2438.0,2051.0,2957.0,2265.5,2789.0,2582.0,2782.5,5111.0
2019-02-12,4768.0,4749.0,3195.0,5202.5,3958.0,2310.5,2502.5,3432.0,3049.0,2604.0,3056.0,6393.0
2021-11-08,4112.5,3294.0,3130.0,4350.0,3556.0,3556.0,2688.0,3128.5,3054.0,2478.0,2743.5,6174.0
2023-07-23,2617.0,2735.5,2690.0,2761.5,1935.0,1331.5,1857.0,1688.0,2178.0,1143.5,1717.0,3971.0
2020-11-06,3441.0,3148.0,2046.0,3419.0,3245.0,1549.5,2454.5,2610.0,2599.0,2230.0,2516.5,5266.0
2023-07-02,2127.0,2700.5,2346.0,2504.5,1346.0,1032.5,1877.0,1470.0,1775.0,1066.5,1387.5,3448.0
2020-12-20,2213.0,2220.0,1492.0,2149.0,1626.0,968.5,1451.5,1404.5,1756.720045441033,1254.0,1270.5,3068.0
2021-09-01,3390.5,3466.5,2989.0,4048.0,2785.0,1945.0,2482.0,2802.5,3222.0,1655.5,2586.0,5591.5
2019-07-30,4223.0,5021.5,3227.0,5753.5,3257.0,2430.0,2398.5,3060.0,2776.0,2366.0,3115.0,5965.0
2023-03-06,4268.0,3207.5,2826.0,4014.5,3042.0,2184.0,3292.0,2918.0,2807.0,2223.0,2527.0,5849.0
2021-01-17,1785.5,1868.0,1375.0,2009.0,1554.0,831.0,1276.0,1145.5,1483.0,1112.5,981.0,2431.0
2022-02-25,3080.5,3313.0,3137.0,4542.0,3144.0,2168.0,2630.0,2972.0,3208.0,2524.0,3019.0,5680.5
2019-08-27,4194.0,4865.5,3466.0,5659.5,3093.0,2198.0,2255.5,2742.5,2776.0,2337.5,2999.0,5856.0
2022-11-28,4030.0,3004.0,3076.0,4111.5,3063.0,2177.0,3245.0,2994.5,2836.0,2398.5,3243.0,5852.0
2019-09-22,3859.0,3765.5,2608.0,45560.0,2407.0,1380.5,1655.0,1794.5,1757.0,1508.0,1537.5,4024.0
2020-10-21,4090.0,3159.0,2879.0,4033.0,3673.0,2046.0,2361.5,3009.0,2936.0,2184.5,2652.5,5877.0
2022-07-18,3347.0,3592.0,2866.0,4277.5,2619.0,1974.5,3068.5,2657.5,2699.0,2303.0,2991.5,5392.0
2020-10-28,4013.0,3239.0,2777.0,3676.0,3356.0,1611.0,2426.5,2730.0,2842.0,2335.0,2712.5,5493.0
2021-06-01,4137.5,3472.0,2785.0,4182.0,3395.0,2183.0,2594.0,2988.5,2975.0,2578.5,2795.0,5886.5
2023-08-04,3536.0,3781.0,3875.0,3794.5,2667.0,2006.0,3024.0,2688.5,3129.5,2152.5,2953.5,5724.0
2021-06-12,3293.0,3430.0,2416.0,3326.0,2211.0,1402.5,2214.0,2094.5,2566.0,2062.0,1982.0,4197.0
2023-05-26,3762.0,3776.5,3465.0,4385.5,2874.0,1904.5,3297.0,2987.5,3123.5,2408.0,3180.0,6019.0
2019-06-08,3584.0,4099.5,3150.0,4283.5,2650.0,1853.0,2028.5,2307.0,2451.0,2167.0,1826.0,4966.0
2021-06-26,2822.5,3012.5,2363.0,3337.0,1941.0,1496.0,1948.0,1984.5,2696.0,2052.5,1753.5,4120.5
2023-09-16,2260.0,2214.5,2952.0,2787.5,1903.0,1416.5,2370.0,1886.0,2221.0,1633.0,1910.5,3715.5
2022-04-06,4213.5,3186.0,3347.5,4023.0,3160.0,2093.0,3307.0,2995.5,3336.0,2469.0,2748.0,5940.5
2020-01-13,4832.0,4206.5,3495.0,8584.5,3915.0,2340.5,2593.5,3238.0,3089.0,2704.0,3114.5,6482.0
2020-09-14,3713.5,3429.5,2736.0,4040.0,3135.0,2024.0,2282.0,2830.5,2598.0,2303.5,2830.0,5659.0
2021-03-27,2612.5,3060.0,2121.0,2961.0,2222.0,1418.5,2006.0,1991.0,2317.0,1699.5,1809.5,4002.0
2020-07-13,3495.0,3754.5,2822.0,4330.0,2898.0,2109.0,2213.0,2831.0,2649.0,2217.0,2871.5,5516.0
2023-03-19,2295.0,2857.0,2251.0,2728.0,1497.0,1235.0,1936.0,1753.5,1692.0,1211.0,1397.5,3592.0
2022-01-14,3685.0,3393.0,3280.0,3976.0,3181.0,2015.5,2843.0,2837.5,3109.0,2456.0,2780.5,5711.0
2020-03-18,2278.5,1634.0,1757.0,3609.5,1489.0,860.5,1128.0,1428.0,1477.0,1196.0,1430.0,2473.0
2022-01-25,3917.0,3159.0,2745.0,3837.0,3284.0,2020.5,2551.0,2879.0,3240.0,2381.0,2651.0,5544.0
2020-02-12,4790.0,4646.0,3752.0,6864.0,4183.0,2464.0,2604.5,3396.0,3046.0,2652.5,3225.5,6460.0
2021-02-21,1314.5,1593.0,1120.0,1415.0,1361.0,731.5,1094.0,968.0,1121.0,985.0,747.0,2051.0
2023-02-12,3075.0,2452.5,2172.0,2705.5,1597.0,1194.5,2062.0,1559.0,1971.0,1142.5,1364.5,3547.0
2019-10-07,5185.0,4561.0,3321.0,19455.0,4191.0,2471.0,2633.0,3255.0,3108.0,2684.5,3063.0,6698.0
2019-02-20,4775.0,4793.0,3337.0,5099.5,3573.0,2297.0,2538.0,3350.0,2931.0,2595.0,3102.5,6276.0
2019-08-10,4505.0,4866.5,3593.0,4704.0,2555.0,1652.0,1863.0,2174.5,2280.0,1951.0,1867.0,4670.0
2021-04-03,2657.0,2634.0,2133.0,2693.0,1999.0,1319.0,1835.5,2057.5,2176.0,1890.0,1513.5,3294.0
2020-06-18,3344.0,3455.0,2556.0,4023.5,2864.0,1963.5,2151.5,2629.5,2663.0,1960.5,2758.0,5241.0
2019-01-27,2840.0,3103.5,2239.0,3222.5,2272.0,1330.0,1530.5,1660.5,1686.0,1521.5,1296.5,3778.0
2020-05-20,2671.5,2555.5,1819.0,2861.5,2140.0,1409.5,1740.5,1921.0,1855.0,1459.5,2156.0,4032.0
2021-05-06,3723.0,3446.0,2903.0,4100.0,3301.0,2111.5,3049.0,3115.0,3208.0,2461.0,2931.0,6175.5
2021-11-21,2022.0,2143.5,1712.0,2544.0,1807.0,1807.0,1622.0,1449.5,1797.0,1321.0,1154.0,3233.0
2019-04-27,3681.0,4096.5,3029.0,4177.5,2555.0,1836.0,2043.5,2415.0,2413.0,2140.0,2057.0,4967.0
2019-06-01,4003.0,4751.5,2996.0,4557.0,2555.0,1795.0,2019.5,2454.0,2461.0,2217.0,2041.5,4897.0
2022-05-18,4016.5,3114.0,3298.0,3928.5,3011.0,2263.5,3309.5,2850.0,3081.0,2285.0,2930.0,5686.0
2019-04-01,4645.0,4735.5,3263.0,5488.5,3699.0,2349.5,2547.5,3392.5,2921.0,2595.5,3168.5,6335.0
2019-03-31,3187.0,3669.0,2290.0,3483.5,2068.0,1336.0,1597.0,1853.5,1825.0,1621.0,1468.0,3756.0
2022-05-10,4099.5,3373.0,3301.0,4048.0,2919.0,1981.5,3348.5,2739.0,3169.0,2325.0,2836.5,5648.0
2020-05-29,3247.0,3374.0,2228.0,3922.5,2637.0,1826.5,2054.5,2430.0,2407.0,1852.5,2630.0,4859.0
2020-04-15,1105.5,1077.0,968.0,1694.5,1015.0,606.5,854.5,942.0,804.5,804.5,1141.5,1732.0
2022-12-21,4363.0,3486.0,3560.0,4244.0,3368.0,2413.0,3662.0,3013.5,2966.0,2420.5,3230.5,6194.0
2022-05-20,3830.0,3523.0,3590.0,4138.5,3317.0,2296.0,3532.0,3001.0,3245.0,2595.0,3078.5,6019.5
2019-11-25,4954.0,4181.0,3519.0,11177.5,4032.0,2404.0,2633.0,3267.5,3206.0,2623.0,3227.0,6559.0
2019-08-04,4284.0,4497.0,2628.0,3840.0,2217.0,1253.0,1524.0,1776.0,1774.0,1525.0,1507.5,3744.0
2020-05-04,1411.5,1584.5,1034.0,1849.0,1326.0,825.5,1118.5,1231.0,1294.0,990.0,1326.0,2369.0
2020-08-04,3834.5,3780.5,2890.0,4395.0,2959.0,2105.0,2194.5,2605.5,2547.0,2193.0,2909.0,5646.0
2020-12-11,3438.0,3487.0,2907.0,4410.0,3407.0,1936.5,2834.0,2993.0,2907.0764520629805,2276.5,2691.0,5931.0
2019-12-04,5082.0,4543.0,4061.0,8493.0,4220.0,2559.0,2692.0,3294.5,3120.0,2594.0,3362.0,6564.0
2021-07-07,3502.0,3484.5,2878.0,4288.0,3017.0,2055.5,2339.0,3222.5,3433.0,2315.5,2662.0,5774.0
2022-07-30,2933.0,3529.5,2766.0,3488.0,1863.0,1514.0,2352.5,1869.0,2245.0,1827.0,1776.5,4397.0
2020-03-23,2073.5,1499.0,1464.0,5673.5,1443.0,835.5,1099.5,1340.5,1363.0,1202.5,1448.0,2233.0
2022-02-14,3956.5,3140.0,3009.0,4186.0,3538.0,2208.5,2694.0,2942.5,3260.0,2197.0,1765.5,5915.5
2020-09-15,3899.5,3432.0,2803.0,4179.0,3072.0,2012.0,2228.0,2795.0,2562.0,2262.5,2807.0,5620.0
2023-01-22,2243.0,2281.5,2052.0,2466.0,1323.0,1113.5,1897.0,1440.0,1613.0,1154.5,1477.5,3498.0
2022-07-12,3507.0,3897.5,3342.0,4193.5,2627.0,1911.5,3050.0,2616.0,3054.0,2347.0,2961.5,4633.0
2020-02-27,4729.5,4769.0,3835.0,6832.5,4219.0,2448.0,2632.5,3292.0,3051.0,2577.0,3287.0,6619.0
2022-10-20,4287.0,3471.5,3256.0,4028.0,3065.0,1952.0,3365.0,2769.0,2812.0,2502.0,3118.0,6070.0
2021-12-06,2194.0,2211.0,2294.0,2783.0,1682.0,1269.0,1549.0,1595.0,1817.0,1598.5,1360.5,3170.5
2020-07-14,3656.5,3745.5,2849.0,4655.5,3110.0,2066.0,2206.0,2812.0,2730.0,2344.0,2873.0,5431.0
2019-01-12,3020.0,3783.5,2773.0,4262.5,2510.0,1693.5,2111.0,2432.5,2387.0,2251.5,1894.0,4664.0
2022-12-22,3983.0,3596.5,3739.0,4362.5,3044.0,2473.5,3652.0,3162.0,3056.0,2381.0,3375.0,6312.0
2019-02-28,4882.0,4873.0,3457.0,5476.0,3612.0,2403.0,2589.0,3550.5,3093.0,2591.0,3195.0,6505.0
2022-07-26,3342.0,3670.5,3479.0,4292.5,2714.0,1970.5,2960.0,2517.5,2809.0,2572.5,2952.5,5269.0
2022-03-16,3432.0,3026.0,2899.0,3850.0,3174.0,1917.0,2835.0,2987.5,2882.0,2287.0,2547.5,5660.0
2021-09-13,3607.0,3354.0,3031.0,4415.0,3031.0,2197.0,2514.0,2882.5,3286.0,2420.5,2738.0,5556.0
2020-11-24,3465.0,2987.0,2113.0,3359.0,3053.0,1437.0,2294.0,2502.5,2518.0,2186.0,2504.0,5076.0
2023-06-24,3079.0,3284.0,2875.0,3640.5,1889.0,1307.5,2540.0,2287.0,2384.5,1829.5,1849.0,4804.0
2019-11-19,4856.0,4346.5,3755.0,10132.0,4239.0,2583.0,2643.0,3195.5,3213.0,2686.0,3179.0,6776.0
2019-04-14,3089.0,3515.0,2625.0,3580.5,1972.0,1424.0,1645.5,1848.5,1866.0,1697.5,1504.5,3996.0
2023-01-14,2710.0,2706.0,2593.0,3078.0,1889.0,1676.5,2623.0,2105.0,2449.0,1760.5,1645.5,4224.0
2020-12-27,1959.0,2278.0,1426.0,1986.0,1629.0,883.0,1311.0,1253.5,1674.547880929431,1269.0,1049.5,2726.0
2019-03-21,5030.0,4797.0,3367.0,5600.5,3624.0,2302.5,2724.5,3497.5,3002.0,2528.5,3230.0,6543.0
2023-01-09,4136.0,3104.0,3187.0,4001.0,3146.0,2084.0,3366.0,2966.0,2743.0,2279.5,3216.5,6034.0
2022-04-10,265.0,287.0,401.5,483.0,183.0,198.0,258.0,210.0,233.0,152.0,166.5,409.0
2019-05-25,3838.0,4183.0,2955.0,4434.0,2555.0,1785.5,2034.0,2410.0,2800.0,2156.0,2181.0,4844.0
2023-12-12,2625.0,3169.5,3299.0,4117.5,3139.0,2133.0,3215.0,2918.0,2928.0,2495.0,3232.0,6058.0
2021-11-22,3876.0,3148.0,2964.0,4076.0,3567.0,3567.0,2513.0,3035.0,3274.0,2540.0,2910.5,5869.5
2023-01-23,4058.0,3009.0,2997.0,4033.0,2922.0,2096.5,3319.0,2850.0,2837.0,2224.0,3301.0,5818.0
2022-04-11,3205.5,3009.0,2677.5,3723.5,2673.0,1903.5,2720.0,2487.5,2757.0,2207.0,2446.5,5088.5
2019-11-30,3400.0,3695.5,3492.0,5715.5,2646.0,1995.5,2238.5,2471.0,2578.0,2447.0,2093.0,5080.0
2021-11-06,2628.0,2828.5,2593.0,3298.0,2180.0,2180.0,2125.0,2175.0,2641.0,1998.0,1623.5,4170.0
2022-02-19,2663.5,2760.5,2479.0,3261.0,2196.0,1591.5,2029.0,2078.5,2497.0,2078.0,1233.5,4061.0
2022-01-09,1737.0,2043.0,1668.0,2266.0,1855.0,1098.5,1455.0,1369.0,1597.0,1414.0,1138.5,2875.5
2020-05-23,1852.0,2292.5,1428.0,1970.5,1598.0,1018.5,1377.0,1396.5,1549.0,1234.0,1320.0,2944.0
2020-12-07,1734.0,2137.0,1595.0,2171.0,1928.0,940.0,1506.0,1397.0,1285.173236365511,164.5,1287.0,3071.0
2019-11-29,5216.0,4910.0,4071.0,9852.0,4235.0,2665.5,2962.5,3561.5,3235.0,2971.5,3510.5,7055.0
2023-02-25,2605.0,2855.5,2571.0,3113.5,2101.0,1667.0,2531.0,2068.5,2238.0,1757.5,1622.5,4460.0
2019-01-15,4502.0,4812.5,3363.0,5077.0,3686.0,2233.0,2509.5,3351.0,3023.0,2634.5,3161.5,6245.0
2019-09-07,3470.0,4030.5,3272.0,4200.0,2362.0,1583.0,1850.5,2188.0,2353.0,2079.5,1842.0,4719.0
2019-09-20,5220.0,5054.0,3805.0,14655.5,3521.0,2519.5,2714.0,3292.5,3116.0,2624.5,3167.0,6762.0
2021-07-06,3639.5,3546.0,2831.0,4290.0,2688.0,1996.0,2385.0,3224.5,3268.0,2272.0,2769.0,5547.5
2019-11-07,4717.0,4827.0,3695.0,10244.5,4100.0,2667.0,2736.0,3369.5,3156.0,2665.0,3235.0,6555.0
2022-12-29,3473.0,3573.5,3672.0,4181.5,2799.0,2424.5,3346.0,2932.5,2807.0,2199.5,3075.0,5605.0
2020-02-17,4743.0,4258.0,3589.0,8843.5,3942.0,2323.0,2507.0,3250.5,2935.0,2586.0,3101.0,6238.0
2019-06-12,4667.0,4813.0,3122.0,5342.5,3849.0,2454.5,2505.5,3344.5,3063.0,2516.5,3135.5,6243.0
2023-04-03,3735.0,3455.5,2971.0,3925.5,2661.0,1787.5,3012.0,2757.5,2744.0,1981.5,3082.5,5236.0
2021-11-11,150.0,135.0,143.0,191.0,115.0,115.0,136.0,128.0,126.0,120.5,117.0,259.5
2023-04-28,4116.0,3837.5,3303.0,4310.0,3061.0,2135.5,3533.0,3245.0,2846.0,2270.5,3376.5,6613.0
2023-12-17,2324.0,2366.5,2392.0,2919.0,1473.0,1234.0,1857.0,1549.5,1700.5,1384.0,1321.5,3334.0
2021-07-20,3513.5,3687.0,2927.0,4215.0,2769.0,1926.5,2288.0,3035.5,3044.0,2329.5,2798.0,5547.5
2020-02-23,2894.0,3393.0,2658.0,3497.5,1987.0,1266.0,1552.5,1736.5,1763.0,1445.5,1476.5,3532.0
2022-09-28,3982.0,3127.0,3007.0,3823.0,2938.0,2124.0,2831.0,2684.0,2764.0,2413.5,3204.5,5845.0
2021-06-24,4108.0,3932.5,2910.0,4577.0,3274.0,2237.0,2698.0,3533.5,3096.0,2720.5,3058.5,6199.5
2021-01-20,3642.0,3247.0,2860.0,3887.0,3576.0,1930.5,2499.0,2874.0,2852.0,2300.0,2784.0,5594.0
2019-05-30,4959.0,5104.0,3460.0,6027.5,3849.0,2433.5,2661.5,3412.0,2895.0,2587.5,3252.5,6621.0
2023-09-20,2929.0,2087.0,2572.0,2789.5,2250.0,1410.0,2497.0,2161.5,2349.0,1291.0,2558.5,4244.0
2021-03-05,3535.0,3567.0,3063.0,4280.0,3794.0,2139.0,2586.0,3070.5,3092.0,2478.5,3078.5,5538.0
2021-12-08,1730.0,2057.0,1804.0,2423.0,1567.0,1082.5,1513.0,1385.5,1671.0,1238.5,1168.0,2950.0
2021-10-15,4141.5,3510.5,3474.0,4543.0,3629.0,2245.5,2743.0,3171.0,3636.0,2561.5,2904.0,6351.0
2020-02-09,2888.5,3246.5,3075.0,3721.0,2234.0,1395.5,1630.0,1877.0,1879.0,1702.5,1427.0,3856.0
2022-09-12,3838.0,3283.0,3111.0,3771.5,2843.0,2133.0,3221.0,2494.0,2820.0,2290.5,3148.0,5672.0
2021-06-20,2262.0,2613.5,1809.0,2443.0,1466.0,1114.5,1484.0,1446.5,1824.0,1315.0,1456.5,3103.0
2023-10-31,3426.0,3741.0,3289.0,4200.5,3273.0,2236.0,3451.0,3096.5,3368.0,2616.0,3309.5,6002.0
2020-03-20,2175.5,1475.5,1531.0,4330.5,1423.0,818.5,1104.5,1332.5,1425.0,1194.5,1382.5,2213.0
2022-12-13,4104.0,3256.5,3260.0,4053.5,2861.0,2257.5,3381.0,2888.5,2869.0,2278.0,3330.5,5876.0
2022-08-16,3271.0,3850.5,3286.0,3720.0,2679.0,1943.0,2998.0,2368.0,2809.0,2225.0,2805.0,5342.0
2020-01-31,4134.5,4461.5,4029.0,8534.0,3568.0,2462.5,2576.0,3128.0,2884.0,2800.0,2840.5,6325.0
2019-10-23,4625.0,4451.5,3856.0,12251.0,4239.0,2554.0,2506.5,3356.0,2941.0,2660.0,2956.0,6481.0
2020-06-07,1736.5,2017.5,1227.0,1857.5,1383.0,849.0,1146.5,1163.5,1218.0,968.0,1103.0,2350.0
2023-01-21,2542.0,2727.5,2710.0,3053.0,1898.0,1647.5,2633.0,2204.5,2229.0,1876.0,1964.0,4142.0
2019-07-12,4861.0,5273.5,3482.0,6271.5,3670.0,2322.0,2427.5,3232.0,2942.0,2431.0,3222.5,6180.0
2021-12-14,4000.0,3261.0,2975.0,4157.0,3370.0,2110.5,2547.0,2959.5,3417.0,2316.5,2812.0,5776.0
2020-06-15,3057.0,3150.5,2442.0,4011.0,2669.0,1884.0,2092.5,2554.5,2419.0,2069.5,2650.0,5058.0
2022-09-23,3945.0,3674.5,3417.0,4193.0,3099.0,2369.5,3458.0,2741.0,2819.0,2388.5,3257.5,6277.0
2021-10-22,3978.0,3584.5,3276.0,4504.0,3661.0,2266.0,2753.0,3200.0,3376.0,2521.5,2879.5,6054.5
2021-04-23,4334.5,3185.0,2642.0,4084.0,3789.0,2212.5,3021.0,3132.5,3214.0,2503.5,3089.0,6294.0
2023-01-25,3951.0,3206.0,3065.0,3903.0,2757.0,2202.0,3363.0,2870.0,3015.0,2297.5,3180.0,5861.0
2021-11-26,3898.5,3674.5,3506.0,4628.0,3815.0,3815.0,2999.0,3314.0,3461.0,2988.0,3322.0,6608.0
2021-06-07,3912.0,3638.0,2981.0,4130.0,3260.0,2105.0,2582.0,3375.0,3083.0,2494.5,2904.0,5900.5
2020-12-17,3746.0,3616.0,2729.0,4366.0,3413.0,1822.5,2592.5,3049.5,3120.501156607189,2784.5,2896.5,6239.0
2020-05-27,2932.0,2973.5,2039.0,3290.0,2374.0,1662.5,1901.0,2275.5,2082.0,1725.0,2381.5,4423.0
2022-03-18,3165.5,3442.0,3461.5,4407.0,3447.0,2115.0,2976.0,3025.0,3499.0,2692.5,2779.0,5858.0
2021-07-31,2854.5,3161.0,2447.0,3355.0,1883.0,1437.0,1832.0,1973.0,2526.0,1860.0,1777.0,3722.0
2021-08-11,3858.0,3980.5,3049.0,4171.0,2837.0,1956.0,2366.0,2547.5,3182.0,2340.0,2539.0,5521.0
2021-08-25,3778.0,3668.5,2891.0,4264.0,2768.0,1947.5,2376.0,2670.5,3127.0,2352.5,2663.0,5640.0
2019-01-21,4499.0,4690.5,3209.0,4766.0,3849.0,2155.5,2415.5,3391.0,2934.0,2533.5,3092.5,6235.0
2020-03-31,1164.5,995.0,1010.0,2515.5,939.0,542.5,749.5,793.0,1022.0,763.5,783.5,1509.0
2023-07-11,3613.0,3662.0,3191.0,3857.0,2520.0,1770.0,2977.0,2793.0,2956.0,2109.5,3072.5,5729.0
2023-12-01,2814.0,3644.0,3349.0,4459.0,3099.0,2416.0,3527.0,3082.0,3175.0,2553.0,3312.0,6194.0
2022-03-03,3902.0,3171.5,3379.0,4313.0,3392.0,2219.0,2696.0,3139.0,3146.0,2578.0,2758.0,6006.5
2020-04-03,1077.0,977.5,803.0,1695.0,918.0,521.0,781.5,776.0,773.0,773.0,819.5,1341.0
2023-06-06,4086.0,3660.5,3304.0,3915.5,3122.0,1876.0,3288.0,2901.0,3005.5,2431.5,2977.0,5810.0
2022-12-15,4298.0,3383.5,3549.0,4344.0,3064.0,2342.0,3510.0,2983.5,3027.0,2100.0,3347.5,5883.0
2021-05-02,2415.5,2670.0,1855.0,2541.0,1961.0,1283.0,1939.0,1734.0,2089.0,1675.0,1501.5,3755.0
2022-02-26,2560.5,2729.0,2493.0,3245.0,2030.0,1504.5,2309.0,2062.5,2493.0,1900.0,1814.5,4032.5
2020-07-22,3717.0,3831.5,2915.0,4332.0,2954.0,2195.0,2145.0,2756.5,2549.0,2095.0,2950.5,5643.0
2023-12-30,2464.0,3101.0,3204.0,3338.5,2340.0,1703.0,2542.0,2198.0,2319.0,2070.0,1785.5,4412.5
2021-04-11,1705.0,2120.0,1386.0,2002.0,1491.0,1011.5,1301.0,1265.5,1556.0,1136.5,1189.5,2276.0
2023-02-26,1975.0,2262.5,1961.0,2553.5,1419.0,1176.5,1698.0,1434.5,1625.0,909.0,1271.5,3217.0
2022-07-06,3474.0,3672.0,2772.0,4224.5,2613.0,1886.5,2953.5,2434.0,2887.0,1785.0,2967.5,5392.0
2022-10-07,4175.0,3669.0,3570.0,4496.0,3394.0,2257.0,3565.0,2677.5,3033.0,2691.0,3429.0,6376.0
2021-04-27,3537.0,3026.0,2776.0,3818.0,3587.0,2081.0,3027.0,3016.5,3155.0,2526.0,2866.5,5783.5
2023-01-28,2398.0,2573.5,2750.0,3072.5,2021.0,1597.0,2489.0,2240.0,2309.0,1807.5,1804.5,4195.0
2022-06-09,3822.0,3514.5,3364.0,4184.0,3126.0,2122.0,3347.5,2849.5,3063.0,2567.0,2983.5,5672.0
2022-09-02,3411.0,3694.5,3244.0,3873.5,2654.0,2076.0,3224.0,2523.5,2872.0,2512.5,3183.5,5711.0
